[2024-07-10 21:43:24,871: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 21:43:24,871: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 21:43:24,873: INFO: main: active run id is: ac669098400b4f9aa56e4bcf60cef452]
[2024-07-10 21:43:24,873: INFO: main: active run id is: sedate-croc-889]
[2024-07-10 21:43:24,873: INFO: main: loading the trained model!]
[2024-07-10 21:50:21,116: INFO: main: loading config]
[2024-07-10 21:50:23,599: INFO: main: train test data loaded!!]
[2024-07-10 21:50:24,999: INFO: main: bert model is loaded!!]
[2024-07-10 21:50:54,358: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 21:50:54,358: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 21:50:54,359: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 21:50:54,359: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 21:51:29,145: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 21:51:29,145: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 21:51:29,145: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 21:51:29,145: INFO: training: Checkpointing model at epoch 1 and accuracy is: 0.8181818181818182]
[2024-07-10 21:51:33,812: INFO: main: training is completed!!!]
[2024-07-10 21:51:43,089: INFO: evaluation: Accuracy Score = 0.9696969696969697]
[2024-07-10 21:51:43,089: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 21:51:43,089: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 21:51:43,091: INFO: main: active run id is: 0cc9f83f8c38436cb572fe997178af38]
[2024-07-10 21:51:43,091: INFO: main: active run id is: caring-lynx-334]
[2024-07-10 21:51:43,091: INFO: main: loading the trained model!]
[2024-07-10 21:56:35,633: INFO: main: loading config]
[2024-07-10 21:56:38,865: INFO: main: train test data loaded!!]
[2024-07-10 21:56:40,704: INFO: main: bert model is loaded!!]
[2024-07-10 21:57:13,650: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 21:57:13,651: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 21:57:13,651: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 21:57:13,651: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 21:57:53,975: INFO: evaluation: Accuracy Score = 0.06060606060606061]
[2024-07-10 21:57:53,975: INFO: evaluation: F1 Score (Micro) = 0.24489795918367346]
[2024-07-10 21:57:53,975: INFO: evaluation: F1 Score (Macro) = 0.05128205128205129]
[2024-07-10 21:57:53,975: INFO: training: validation eval is not greater than prev validation eval]
[2024-07-10 21:57:53,976: INFO: main: training is completed!!!]
[2024-07-10 21:58:03,279: INFO: evaluation: Accuracy Score = 0.030303030303030304]
[2024-07-10 21:58:03,279: INFO: evaluation: F1 Score (Micro) = 0.058823529411764705]
[2024-07-10 21:58:03,279: INFO: evaluation: F1 Score (Macro) = 0.00980392156862745]
[2024-07-10 21:58:03,281: INFO: main: active run id is: 29f150b460794a7693fe5ae2a650d10d]
[2024-07-10 21:58:03,281: INFO: main: active run id is: zealous-finch-250]
[2024-07-10 21:58:03,281: INFO: main: loading the trained model!]
[2024-07-10 22:04:13,416: INFO: main: loading config]
[2024-07-10 22:04:16,284: INFO: main: train test data loaded!!]
[2024-07-10 22:04:18,092: INFO: main: bert model is loaded!!]
[2024-07-10 22:04:50,967: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:04:50,967: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:04:50,968: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:04:50,968: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:05:28,424: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:05:28,424: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:05:28,424: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:05:28,424: INFO: training: Checkpointing model at epoch 1 and accuracy is: 0.8181818181818182]
[2024-07-10 22:05:33,342: INFO: main: training is completed!!!]
[2024-07-10 22:05:42,906: INFO: evaluation: Accuracy Score = 0.9696969696969697]
[2024-07-10 22:05:42,907: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:05:42,907: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:05:42,908: INFO: main: active run id is: 7104e67e7a854be6a1d4bc9f59f4ef98]
[2024-07-10 22:05:42,909: INFO: main: active run id is: rogue-eel-230]
[2024-07-10 22:05:42,909: INFO: main: loading the trained model!]
[2024-07-10 22:07:57,403: INFO: main: loading config]
[2024-07-10 22:07:59,953: INFO: main: train test data loaded!!]
[2024-07-10 22:08:02,197: INFO: main: bert model is loaded!!]
[2024-07-10 22:08:29,463: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:08:29,463: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:08:29,463: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:08:29,464: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:09:07,793: INFO: evaluation: Accuracy Score = 0.06060606060606061]
[2024-07-10 22:09:07,793: INFO: evaluation: F1 Score (Micro) = 0.24489795918367346]
[2024-07-10 22:09:07,793: INFO: evaluation: F1 Score (Macro) = 0.05128205128205129]
[2024-07-10 22:09:07,794: INFO: training: validation eval is not greater than prev validation eval]
[2024-07-10 22:09:07,794: INFO: main: training is completed!!!]
[2024-07-10 22:09:17,219: INFO: evaluation: Accuracy Score = 0.030303030303030304]
[2024-07-10 22:09:17,219: INFO: evaluation: F1 Score (Micro) = 0.058823529411764705]
[2024-07-10 22:09:17,219: INFO: evaluation: F1 Score (Macro) = 0.00980392156862745]
[2024-07-10 22:09:17,221: INFO: main: active run id is: db53755f34d14c2988223d4a19991fe2]
[2024-07-10 22:09:17,222: INFO: main: active run id is: unique-robin-684]
[2024-07-10 22:09:17,222: INFO: main: loading the trained model!]
[2024-07-10 22:11:09,204: INFO: main: loading config]
[2024-07-10 22:11:11,709: INFO: main: train test data loaded!!]
[2024-07-10 22:11:13,214: INFO: main: bert model is loaded!!]
[2024-07-10 22:11:44,792: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:11:44,792: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:11:44,793: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:11:44,793: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:12:27,765: INFO: evaluation: Accuracy Score = 0.06060606060606061]
[2024-07-10 22:12:27,766: INFO: evaluation: F1 Score (Micro) = 0.24489795918367346]
[2024-07-10 22:12:27,766: INFO: evaluation: F1 Score (Macro) = 0.05128205128205129]
[2024-07-10 22:12:27,766: INFO: training: validation eval is not greater than prev validation eval]
[2024-07-10 22:12:27,766: INFO: main: training is completed!!!]
[2024-07-10 22:12:37,221: INFO: evaluation: Accuracy Score = 0.09090909090909091]
[2024-07-10 22:12:37,221: INFO: evaluation: F1 Score (Micro) = 0.0625]
[2024-07-10 22:12:37,221: INFO: evaluation: F1 Score (Macro) = 0.010416666666666666]
[2024-07-10 22:12:37,223: INFO: main: active run id is: a4d39857093847dfb6ecc8f760407b45]
[2024-07-10 22:12:37,223: INFO: main: active run id is: sedate-shad-861]
[2024-07-10 22:12:37,223: INFO: main: loading the trained model!]
[2024-07-10 22:22:52,422: INFO: main: loading config]
[2024-07-10 22:22:55,016: INFO: main: train test data loaded!!]
[2024-07-10 22:22:56,861: INFO: main: bert model is loaded!!]
[2024-07-10 22:23:25,203: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-10 22:23:25,203: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-10 22:23:25,203: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-10 22:23:25,204: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-10 22:24:08,378: INFO: evaluation: Accuracy Score = 0.5757575757575758]
[2024-07-10 22:24:08,378: INFO: evaluation: F1 Score (Micro) = 0.375]
[2024-07-10 22:24:08,378: INFO: evaluation: F1 Score (Macro) = 0.0909090909090909]
[2024-07-10 22:24:08,378: INFO: training: validation eval is not greater than prev validation eval]
[2024-07-10 22:24:08,379: INFO: main: training is completed!!!]
[2024-07-10 22:24:17,334: INFO: evaluation: Accuracy Score = 0.5151515151515151]
[2024-07-10 22:24:17,334: INFO: evaluation: F1 Score (Micro) = 0.1111111111111111]
[2024-07-10 22:24:17,334: INFO: evaluation: F1 Score (Macro) = 0.018518518518518517]
[2024-07-10 22:24:17,336: INFO: main: active run id is: 3050bdc7481c46a59ee7e58500cb789b]
[2024-07-10 22:24:17,336: INFO: main: active run id is: serious-moose-786]
[2024-07-10 22:24:17,337: INFO: main: loading the trained model!]
[2024-07-10 22:31:38,116: INFO: main: loading config]
